Block,Director,DomTargetAnimal,DomTargetNumber,DomTargetMotion,DomTargetDescription,DomTypedDescription,DomError,SubTargetAnimal,SubTargetNumber,SubTargetMotion,SubTargetDescription,SubTypedDescription,SubError,LegalDescription,MatcherArray1,MatcherArray2,MatcherArray3,MatcherArray4,MatcherArray5,MatcherArray6,MatcherArray7,MatcherArray8,MatcherSelectionI,MatcherSelectionAnimal,MatcherSelectionNumber,MatcherSelectionMotion,Score
InteractiveTesting,1,2,2,2,NA,boingla trunko bup,NA,NA,NA,NA,NA,NA,NA,boingla trunko bup,521,522,212,512,221,211,511,222,8,2,2,2,1
InteractiveTesting,0,1,1,1,NA,wooshla beeko yav,NA,NA,NA,NA,NA,NA,NA,wooshla beeko yav,112,412,111,121,411,122,421,422,3,1,1,1,1
IsolateTesting2,NA,6,1,2,NA,boingla fino yav,NA,2,1,2,NA,boingla trunko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,1,2,NA,boingla trunko yav,NA,3,2,2,NA,boingla hoppo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,1,1,NA,wooshla oinko yav,NA,3,1,2,NA,boingla hoppo yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,1,1,NA,wooshla beeko yav,NA,5,2,1,NA,wooshla oinko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,2,2,NA,boingla fino bup,NA,5,1,2,NA,boingla oinko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,1,2,NA,boingla oinko yav,NA,5,2,2,NA,boingla oinko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,2,2,NA,boingla buga bup,NA,2,2,2,NA,boingla trunko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,2,1,NA,wooshla hoppo bup,NA,6,1,1,NA,wooshla fino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,2,2,NA,boingla beeko bup,NA,6,1,2,NA,boingla fino yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,2,1,NA,wooshla fino bup,NA,4,2,1,NA,wooshla bugo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,2,1,NA,wooshla buga bup,NA,2,1,1,NA,wooshla trunko yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,1,1,NA,wooshla buga yav,NA,6,2,2,NA,boingla fino bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,1,2,NA,boingla hoppo yav,NA,4,2,2,NA,boingla bugo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,2,1,NA,wooshla beeko bup,NA,4,1,1,NA,wooshla bugo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,2,1,NA,wooshla trunko bup,NA,4,1,2,NA,boingla bugo yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,2,2,NA,boingla trunko bup,NA,2,2,1,NA,wooshla trunko buup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,1,2,NA,boingla buga yav,NA,3,1,1,NA,wooshla hoppo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,2,2,NA,boingla oinka bup,NA,5,1,1,NA,wooshla oinko yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,2,2,NA,boingla hoppo bup,NA,6,2,1,NA,wooshla fino bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,1,2,NA,boingla beeko yav,NA,1,2,2,NA,boingla beeko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,2,1,NA,wooshla oinko bup,NA,3,2,1,NA,woosla hoppo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,1,1,NA,wooshla trunko yav,NA,1,1,2,NA,boingla beeko yab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,1,1,NA,wooshla fino yav,NA,1,1,1,NA,wooshla beeko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,1,1,NA,wooshla hoppo yav,NA,1,2,1,NA,wooshl beeko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,2,1,NA,wooshla hoppo bup,NA,4,1,1,NA,wooshla bugo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,2,1,NA,wooshla beeko bup,NA,6,1,2,NA,boinla fino yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,2,2,NA,boingla hoppo bup,NA,3,1,2,NA,boingla hoppo yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,1,1,NA,wooshla fino yav,NA,1,1,2,NA,boingla beeko yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,1,2,NA,boingla beeko yav,NA,4,2,1,NA,wooshla bugo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,1,1,NA,wooshla hoppo yav,NA,2,1,2,NA,boingla trunko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,2,1,NA,wooshla fino bup,NA,5,2,2,NA,boingla oinko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,1,1,NA,wooshla trunko yav,NA,2,2,2,NA,boingla trunko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,1,2,NA,boingla oinko yav,NA,4,2,2,NA,boingla bugo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,1,2,NA,boingla trunko yav,NA,1,1,1,NA,wooshla beeko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,2,1,NA,wooshla trunko bup,NA,1,2,2,NA,boingla beeko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,1,2,NA,boingla hoppo yav,NA,6,1,1,NA,wooshla fino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,2,2,NA,boingla oinko bup,NA,6,2,1,NA,wooshla fino bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,1,2,NA,boingla fino bup,NA,2,1,1,NA,wooshla trunko yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,1,1,NA,wooshla buga yav,NA,5,1,1,NA,wooshla oinko yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,2,1,NA,wooshla buga bup,NA,5,2,1,NA,wooshla oinko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,2,2,NA,biongla buga bup,NA,3,1,1,NA,wooshla hoppo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,1,1,NA,wooshla beeko yav,NA,2,2,1,NA,wooshla trunko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,2,2,NA,biongla fino bup,NA,6,2,2,NA,boingla fino bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,1,1,NA,wooshla oinko yav,NA,3,2,2,NA,boingla hoppo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,2,2,NA,boingla trunko bup,NA,4,1,2,NA,boing bugo yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,1,2,NA,biongla buga yav,NA,1,2,1,NA,wooshla beeko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,2,2,NA,boingla beeko bup,NA,3,2,1,NA,wooshla hoppo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,2,1,NA,wooshla oinko bup,NA,5,1,2,NA,boigla oinko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,1,2,NA,boingla hoppo yav,NA,2,1,2,NA,boingla trunko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,1,2,NA,boingla trunko yav,NA,2,2,1,NA,wooshla trunko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,2,1,NA,wooshla trunko bup,NA,3,2,2,NA,boingla hoppo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,2,2,NA,boingla beeko bup,NA,3,1,2,NA,boingla hoppo yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,2,2,NA,boingla fino bup,NA,1,1,2,NA,boingla beek yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,1,1,NA,wooshla fino bup,NA,5,2,2,NA,boingla oinko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,1,1,NA,wooshla oinko yav,NA,6,2,1,NA,wooshla fino bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,1,1,NA,wooshla hoppo yav,NA,6,2,2,NA,boingla fino bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,2,1,NA,wooshla hoppo bup,NA,4,1,2,NA,boingla bugo yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,2,1,NA,wooshla buga bup,NA,2,1,1,NA,wooshla trunko yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,1,1,NA,wooshla trunko yav,NA,3,2,1,NA,woosla hoppo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,1,1,NA,wooshla beeko yav,NA,6,1,2,NA,boingla fino yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,2,1,NA,wooshla oinko bup,NA,5,1,2,NA,boingla oinko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,2,1,NA,wooshla fino bup,NA,3,1,1,NA,wooshla hoppo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,2,2,NA,boingla bupa bup,NA,5,2,1,NA,wooshla oinko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,1,2,NA,boingla buga yav,NA,4,2,1,NA,woshla bugo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,3,2,2,NA,boingla hoppo bup,NA,1,2,2,NA,boingla beeko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,4,1,1,NA,wooshla buga yav,NA,4,1,1,NA,wooshla bugo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,6,1,2,NA,boingla fino yav,NA,5,1,1,NA,wooshla oinko yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,1,2,NA,boingla oinko yav,NA,6,1,1,NA,wooshla fino yav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,2,2,2,NA,boingla trunko bup,NA,1,1,1,NA,wooshla beeko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,2,1,NA,wooshla beeko bup,NA,4,2,2,NA,boingla bugo bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,1,1,2,NA,boingla beeko yav,NA,1,2,1,NA,wooshla beeko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IsolateTesting2,NA,5,2,2,NA,boingla oinko bup,NA,2,2,2,NA,boingla trunko bup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
